X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,Y
-1.99682039,-0.419463629,-1.752707803,-0.39133561,0.605291677,-1.201878503,-0.40313696,0.310337759,0.243637081,0.709753849,-2.216407271,3.646061808,5
-0.41849865,0.56876351,2.382012525,0.4601906,-1.59962393,-0.96750077,0.697348871,0.970229628,0.726413718,-3.420050025,0.350323502,-0.867912409,5
0.824499051,-1.583172762,-5.732722876,0.909178784,-0.916161339,-0.819541252,0.918422856,-0.66954001,1.861007545,2.950621319,1.302687513,0.814461604,1
-2.451190693,0.404850039,2.765112181,2.993490435,-1.035865266,-1.563267884,1.148729426,0.63299121,-2.981516639,-0.231799168,-5.213509422,4.507804878,2
-0.864059409,0.82850279,-2.414949678,-1.500986677,-0.309568721,-0.115726353,0.245659836,-2.525787618,1.376494717,1.2213651,1.647769953,0.343872166,4
-2.262113849,-0.475746914,-2.631242421,-2.826359238,1.446021976,0.340435965,0.711302304,-1.987929184,-1.103273373,0.619948094,2.671318369,-3.265608637,2
-1.514278976,1.286672152,-1.501023627,1.569066573,-0.664203334,0.568284844,-0.690999414,-2.215015095,-2.842587179,1.544403478,4.278441017,-4.390999402,0
-0.830270963,-0.890502904,-2.918646796,0.874050256,0.233450852,0.848453323,0.768824757,0.741988098,1.393674245,0.937793548,-1.627834917,3.681826376,5
-2.522280298,0.269540081,-0.594725896,0.684361903,-2.251796533,0.5824414,0.867777247,-0.656878948,-1.287777944,-0.551130123,0.294345164,-0.269813215,5
0.955248619,-1.683328058,-3.203874334,2.999999714,-0.811017926,0.827354537,-0.279100234,-1.890228838,-0.071114485,1.125200954,1.894176282,-2.710799602,4
-0.670146469,-3.234097866,-1.208155819,2.115052973,0.02346731,0.669476404,-0.745967521,2.326965764,-1.715145211,-1.175768405,-1.370040601,-1.392981894,5
3.673444525,-0.181638987,2.993007337,0.825347592,1.595421289,-0.73624323,-0.827011705,-2.909680055,0.814515128,0.200094429,-1.732796574,-0.400588238,5
-1.214451637,-2.213574045,-0.565499174,-5.156522338,0.396754459,0.068924788,-0.112827054,1.890041797,4.497222195,-3.340334067,-4.26140379,4.938304654,1
-1.926588605,-0.97917249,-1.29791923,-0.347699134,-0.418198802,1.866495717,1.372044572,2.56616852,0.247311875,-1.492858374,-0.440174415,0.919006345,5
-3.297246839,-1.358965155,-6.221591711,-0.13412426,0.969707336,0.654860893,0.572739735,-1.20424994,4.19769182,-0.813060967,-0.521097561,4.34627003,4
0.461473027,-1.440000807,0.524899084,0.433784909,-0.37838322,-1.033163276,1.655787768,-0.035120702,0.417857788,-0.706635125,-2.614646552,1.369242414,0
-2.175569255,4.176942524,2.323518676,0.12424361,0.223497648,1.021542777,-0.346115722,-2.52200144,-0.880018668,-0.562914726,2.462394978,-0.524819924,3
-3.335928864,0.130347263,-3.172017692,-1.93278479,-0.149320102,0.628572028,-0.716652387,-1.110171126,-0.058896872,0.41165456,1.343914681,0.174835633,4
-2.297140329,-0.339573903,-3.047229981,-2.331535431,-0.920107127,2.554682033,-0.707200972,-1.87396264,-0.085475058,1.324756848,0.597980292,0.264236251,2
-0.325226641,2.198315299,0.093042694,-1.196628917,-0.535071963,-0.100396082,1.194688968,-2.119662066,0.790669758,2.07445532,-0.683460223,3.254904249,4
-1.767779732,1.752231846,0.267935133,-0.472950673,-0.173528501,-0.501337912,0.253643078,-1.941543967,0.90939959,0.279543221,-1.583712072,3.824330674,1
0.555845406,-0.134475382,3.057250212,0.594969527,-0.443401768,0.427300588,0.28325101,-1.069619857,-1.453026143,-1.397437552,-0.745619762,-2.053258629,1
-1.036138094,0.218269716,2.440857027,-1.081003529,0.870721127,1.174569328,0.461773404,-0.610985966,1.413029882,-2.238263015,-3.839403976,3.820476586,1
1.762942608,1.252043832,0.247362737,0.692101104,-0.59126846,-0.178925962,0.61465392,-0.47833595,1.344741885,2.355731143,-1.733167873,4.036916424,0
0.143028372,0.947664486,0.479674664,0.751429109,-0.349797798,-0.951748238,0.460827868,-1.729434024,-1.063443184,0.853965119,1.1644041,-1.420949727,4
-3.495505847,4.440745348,2.992463951,3.837433703,0.872266874,0.501814511,-2.4428103,-3.553420801,-0.261474242,-2.34336537,0.246449269,2.274983713,2
0.775932273,1.284623225,4.607730824,-0.145504774,-0.449109408,1.059002705,0.945579088,0.058122587,-0.971174621,-3.087943465,1.723236216,-4.095809285,5
-3.222919226,2.254403014,3.452518069,-0.832367222,0.289214329,-1.099213771,2.295134905,-0.838218115,-3.61318485,-0.564159832,-0.869001336,-0.001662072,4
-3.388377731,-0.522913079,-2.423109501,1.922041683,-0.483767167,-0.056134122,0.036100348,-1.005742026,-0.828134305,-0.16922118,-0.90964629,1.651130791,0
1.63386852,0.312229603,-1.637745414,0.70326039,0.708431316,-2.337747102,0.708892284,0.435444363,1.498059411,1.744693544,0.768760036,1.216782659,1
1.453252892,-2.435212649,-10.69101021,-3.807975444,-0.183102314,-0.876168611,-0.582948505,2.932385849,3.796902348,5.572059138,4.354690758,0.639917794,0
-1.580897806,-2.044830686,-2.19063139,1.000714309,1.764368251,0.975701338,2.193326762,3.413531019,-0.298879834,-1.577515672,0.19431361,-0.536229984,1
0.61007179,-3.688536871,-5.730965135,3.471614647,2.022060881,0.802639099,-0.662461293,2.962278245,-0.353049955,0.898305482,2.446749355,-3.056714424,5
-2.223595885,1.076653311,-6.097111542,-0.748875952,0.168874016,-0.959438789,-0.771372131,2.348080083,4.187566533,2.111772998,0.152536317,7.326245807,5
-0.303161123,0.250233139,-1.935536371,0.979548188,0.017018916,0.476914073,-1.121532914,-1.553999621,1.376243278,0.707988069,0.243111276,1.451706799,4
-1.502439274,-0.647233122,-3.359520156,0.602904433,-0.235333549,0.234246257,-1.144924296,2.044835219,-1.542230394,1.330781027,2.41212507,-1.636315552,3
-0.475589509,-2.804347898,-4.793338521,0.085250323,-1.418648512,-1.664217102,-0.683167841,2.141609826,-0.12162863,0.78344129,1.839984946,-2.090706352,1
-0.063016346,-2.30507239,-2.755748352,1.224394943,-1.699126242,-1.601532073,0.37873416,1.383178169,-0.615646481,-0.667179677,2.45069369,-3.965529706,1
0.001042016,0.208972722,1.712705356,1.636068622,2.311052034,-0.47341499,0.354605978,-0.936286298,-0.766470478,-1.176545082,-0.250061189,-1.034471339,2
3.718595853,-1.882343944,-1.511054052,1.35422416,1.62010744,0.273303408,0.921442624,3.400628227,2.044980872,0.454094557,0.561293493,-0.344328474,1
-1.504249508,2.766584136,-1.10711431,-0.843014711,-0.499846957,-0.522967748,0.006216634,-2.097444269,1.703172568,1.469838115,0.363314179,3.758605642,1
-1.164908989,2.031756298,2.408300986,0.551291079,-1.294550756,0.885968146,1.295757054,-1.287838965,-2.718206174,0.408184351,0.588902977,-1.149068062,4
2.005401741,1.386213057,5.310692298,-0.306168294,-1.117570841,0.245260795,-0.317257029,-0.620632659,-1.43797212,-2.683896418,2.749380636,-6.091434301,5
0.183989799,-3.960673954,-5.172819816,-1.073300305,0.443710978,0.645271444,-0.060970817,-0.598859341,-0.438221345,2.847578406,-0.884691523,-0.600557724,0
0.577591162,-0.394186893,-0.062371549,1.093324368,-0.586708279,-0.246831469,-1.132702969,0.744610793,0.216120167,1.013857553,-2.433840575,3.000973006,5
-1.393041059,0.814156508,-3.657744999,-2.107611949,-0.606487066,1.513556714,0.059544146,2.635346676,2.096121461,2.15478243,-0.133438046,4.993708675,5
-0.687855664,-1.382369547,-0.485363682,-0.290621794,0.41010078,0.821018624,0.820192534,-1.082576751,-3.510929279,0.612372627,1.82695637,-5.273326976,2
-0.900781,-1.519730928,-0.480558294,1.836890318,-0.898434472,1.371554328,1.62326548,-0.339202244,-2.759479805,0.463620824,-0.739106047,-1.614727799,0
1.305008544,-0.833649139,4.470062869,-1.167032877,0.719792681,-0.620599331,0.942078665,1.306512558,-4.688142594,-2.457114583,3.72836851,-10.24785235,1
1.208831564,-1.921231972,-3.11290113,1.25916781,1.214960619,-0.186160183,-0.89184077,4.074135367,-0.618841306,2.520201295,-0.180831469,0.851141426,1
-0.719751234,-0.056203777,-1.960867369,0.507770486,0.704133604,-0.999395812,-0.366164768,0.800718487,2.205683016,-0.344879018,-0.542296731,2.955532335,5
-2.860915952,1.317803848,-2.221734658,1.217259695,1.35765483,0.553626559,0.730831047,1.757439938,0.836637832,-0.292264971,0.63054822,3.092026267,1
0.034740572,-0.242556277,-0.845144591,-4.337844492,0.012602407,0.37907531,-0.535663671,-2.341081925,1.405181409,1.350471039,-1.180295776,1.532290509,2
-2.914814181,1.356984768,-0.129675245,1.835056293,-0.453790731,-1.895225484,-0.039637007,-3.134125031,0.992663583,-0.025662617,-3.863096256,6.335653152,2
1.318623075,0.776835997,5.228590339,1.409886928,-0.258743865,1.370833203,0.864118822,2.442222849,0.443341938,-3.593805551,-1.922313811,0.704225033,2
-0.505726086,-0.116706417,-0.496307096,-1.540043034,-1.708061884,-0.390939721,0.536417437,1.340054003,-0.298192452,2.31850589,-3.401712056,4.741074539,5
3.496941418,2.232397138,5.03014454,1.280348511,0.735945271,-1.586316892,-0.277173469,-2.597522414,-1.30920589,-1.016130009,3.855865298,-6.630379121,0
0.025809208,1.415493609,-0.826074843,-0.077683719,1.578412188,-2.192012382,-0.044055101,-3.199383868,1.245496121,-1.085551891,5.005832417,-4.483309159,0
-1.44557447,0.778464554,-1.027466176,0.067911188,0.794631423,1.144563346,1.321700952,-0.936501077,2.051157015,-3.689545146,4.774916442,-4.013085338,3
-0.557052301,4.432346953,6.520703782,3.08360673,0.046402272,-0.264157336,0.426456393,-0.073950682,-2.021984052,-1.536621471,-0.839078671,1.524555585,0
-0.356094255,3.969410478,2.795569355,0.650526797,-0.441339292,0.511281952,1.287545064,-2.066712544,2.208908714,-2.74292026,3.02456052,-0.58307904,0
-2.048848841,-4.142474055,-6.1069337,-2.68880822,-0.663007405,-1.114269209,-0.940423274,-0.467697354,1.441474261,-0.785392362,1.226208887,-2.31754765,3
-1.501961832,-1.768779364,-4.80374982,-0.910537426,-0.104025685,0.255932475,-0.825397483,-0.846140642,1.986240143,0.70209392,-0.157216915,1.710569784,0
-0.20277836,0.405150936,-5.288672963,2.915379168,0.560694575,-0.262093395,1.990544509,0.021388693,2.73541554,2.502740914,1.003964294,3.918707478,1
-1.326428938,0.523668977,0.482951779,-1.460953371,1.309227057,-2.427774004,-0.836380498,-0.82077036,0.174989407,-1.977007608,1.88136116,-2.326823346,3
-1.80760302,-0.43879531,-1.411056101,2.318587313,1.430605117,-1.793455099,0.266377722,-0.743946966,-1.939601473,0.917880642,-0.563361545,0.336438384,5
-2.512349375,-0.177672512,0.881804471,1.586157655,-0.841540284,0.860521643,0.503215324,0.866021956,-2.032902913,-1.442818171,-1.352822853,0.436248479,0
-2.519621663,2.623730717,-3.477239965,2.239553875,0.920573233,-0.23509032,-1.219303705,-0.245086577,2.249330761,-0.635210723,4.553599979,0.569910887,3
-0.962020433,-1.059875549,-1.628399143,0.699984003,-1.140478534,-1.957901208,-0.680144935,0.423314949,-1.365992288,0.750214884,0.019965986,-0.59397906,5
-1.40508633,-0.08583107,-0.210270348,-1.692600899,0.901562357,0.083863984,-0.784746671,1.076067647,-1.825766282,0.78173168,-0.123582549,-0.262596996,3
1.894775457,-1.393734141,0.789926427,-0.449453943,1.794708951,1.013524577,-0.429095067,-0.627163177,-2.121666,1.344819541,0.075450684,-3.265410705,2
-0.783648142,-4.271515861,-2.6178061,-0.178312472,-0.087586502,-0.613857253,-0.579599136,4.334855572,-4.681070955,-0.691208509,3.724690218,-8.905756732,2
-2.439687813,-2.224311559,-6.756439698,0.710137621,2.310695974,1.630502375,-1.499466757,1.599489949,-0.391342255,1.692925245,2.18146149,-0.699650907,1
-1.14494145,0.102231988,-4.72774779,0.42126083,0.35729482,-1.475257051,-0.951751375,0.644722932,1.017712426,2.615652179,1.149237542,2.409807845,1
-0.732534125,2.452837006,0.294205654,-0.031698755,-0.003530825,0.171791788,0.586025618,-4.673639967,1.245620735,0.111144406,1.483569716,0.196675673,4
-2.879222658,1.314766545,-2.353204335,-1.967655824,-2.269342063,1.509207593,1.254673468,-0.183301952,-2.328274978,3.007261732,1.453220036,0.398846382,3
-0.512515108,0.116941216,-0.343208188,4.013713066,-0.76167744,0.914597319,1.51424398,-0.871915658,3.141173776,-3.466780165,-0.122195542,1.564405704,3
-1.699811672,0.655210063,0.695312962,1.559717004,-0.331561666,0.121736132,-0.617908334,-2.470095628,0.414836569,-0.961717915,-2.195030125,2.719959142,2
0.39513841,-0.122860422,-0.976413819,0.09119262,0.948276046,0.951657287,0.190529011,2.63097721,-1.817379843,0.953228367,3.079193459,-3.410582961,3
-5.663867122,-0.490237071,-2.096768829,-3.250860362,0.137819146,-1.973647212,2.21661049,-1.471809542,-2.878761528,-1.122809057,1.883504373,-3.206602,3
0.83617719,0.355064686,1.610544803,-0.311137236,0.210168595,-0.998242728,-0.155711849,0.118413835,0.401352468,-1.632474447,1.319936011,-2.189005286,5
0.104725796,-1.86675333,-3.204661021,0.115591547,1.480859147,-1.623801495,-0.6715776,-0.157344324,2.486323136,-1.477544942,1.80228194,-1.616517318,4
1.217827677,-0.612620543,-2.355906963,-1.160296361,-0.806283095,0.361703759,1.40591299,0.169665958,-1.098232831,5.169547685,-1.625845645,2.58292643,4
1.094989954,-0.61223464,-0.685773797,0.861026705,1.140862609,0.243640516,-0.12236624,-1.782004809,2.260068266,-0.220830361,-1.191810261,1.635882934,0
-1.528766203,0.257911259,-2.696455328,4.024023469,-0.620204036,-0.159096806,-1.019549941,0.025987901,0.314957851,0.89879361,-0.497638829,3.060088484,0
-1.874955247,-1.717504237,-0.272620377,-1.982843156,-0.537061085,2.146884929,0.142066021,-2.663003709,-1.492766414,0.102406795,-2.54384763,0.011575439,3
-1.792493688,0.924940471,4.303434981,-1.556010696,-1.045744957,-1.160149325,0.133144546,-1.161832232,-1.570482594,-1.366593515,-4.130506958,2.583957331,5
-3.064893265,-2.168946888,-4.435049804,-1.356957644,-0.353347766,-1.556756315,-0.379310788,-2.058771545,0.222449096,0.285464156,-0.414132478,0.318856119,3
-3.495582545,-1.033131099,-8.4557247,2.078698311,0.609497801,0.266718265,-0.872289638,1.795095627,2.443878183,2.09467565,0.328730866,5.418298908,4
-3.437364232,2.168972852,-0.385601864,1.889184048,-0.238826257,1.091067922,0.811860338,0.581524692,-0.279683698,-1.564534262,1.570335428,1.01242964,0
-2.568405079,-1.858688367,-3.177526198,0.697364252,0.405600819,0.331359707,1.32102629,-1.248115622,-2.282070313,-0.121086061,2.17211297,-4.071872042,3
0.896526446,0.613168423,1.647869301,1.658205662,-0.40033346,0.037596318,-0.665553422,-1.182547188,-0.330676255,-0.188321025,-0.283802846,-0.333332118,2
-1.166612485,-1.060618815,-2.088559051,1.161750177,-1.407543429,-0.176381076,0.418663459,-1.705219187,-0.900272135,-0.118794081,1.587479248,-2.657204985,3
-0.445289012,-1.873760935,0.20324086,0.151572286,-1.047180406,1.341749678,-1.865243512,0.079538696,-2.889137178,0.20812033,-0.710612121,-2.560383232,5
-0.304025171,0.389734648,3.983470395,0.806969786,0.853227997,2.800747882,0.228074872,-2.510234743,-1.206138729,-2.248913654,-1.758982642,-1.013508987,1
-0.081039395,0.142153582,-2.086303565,3.962490621,0.45157239,0.038210863,1.729859799,-0.518494945,-1.52072028,2.395417185,0.756035367,0.126114025,0
-0.461412624,-1.330163597,0.636248124,1.901011806,2.063190557,-1.028790377,-0.203616197,2.033315329,-2.759372471,-0.075550911,-1.287338005,-0.830247647,2
-0.960372181,1.25944942,2.27232805,0.480532868,-0.498958216,0.717991507,1.194735834,-3.97191976,0.696173554,-1.547537991,-1.640129291,1.368973935,1
-1.171467847,2.349695871,0.459095727,-1.065727876,0.386757202,0.470055196,0.595237809,-0.827301719,0.701711691,0.700169727,-0.161950449,2.805077416,1
4.3233525,-3.089482953,-0.790309522,2.367941003,-0.820559458,-0.157989187,-0.265131831,-3.161612913,1.014144991,0.064546948,0.692680872,-4.482683476,4
1.139387109,-2.022023381,-1.230123077,0.472808953,-1.373829418,3.071585279,-0.089794853,-1.20325035,-0.505589566,1.461976701,-1.401081669,-0.319242236,2
-0.095858934,1.448280835,3.111680635,2.157946267,-0.000191587,-0.016685805,-0.069098946,-1.383708952,-0.31840851,-2.810839336,1.292475599,-2.370626016,4
-0.152244774,0.928846927,0.049917288,0.357673337,0.020890427,-0.189482794,-0.163909372,-3.162024999,-4.27837052,3.532776586,2.038422067,-3.781747598,2
-1.709464798,-1.33854226,1.588678019,2.086649446,-1.327170409,0.072893776,0.816891682,2.54247763,-1.394144844,-3.05585214,-2.194277937,0.263257725,0
0.711374351,-1.02678216,0.339410473,-0.152400609,0.653683108,0.379503812,-0.604850508,0.754430625,2.48146479,-2.706703783,-0.472772085,0.157777707,2
2.783155918,-2.725041666,0.805537154,-0.486084675,-1.157730242,-0.091703396,0.185085122,-0.405979579,-1.551117317,-0.906906305,2.172199043,-7.370769681,2
1.325480616,2.311923587,3.833522091,1.851543644,0.754613728,0.103468278,0.76752259,-1.751195117,-0.846580158,0.27265836,-0.708502835,0.527289138,4
-0.420625638,-1.914313766,-1.158408949,-0.845128399,0.368970752,1.255094951,-0.586781569,-0.205863882,-0.650102276,-0.927006631,1.027343264,-3.24041722,3
1.690185378,-2.74397124,-2.36509544,0.469567701,0.642587621,-0.099927952,-0.414304839,1.577694455,-1.211083803,0.046923066,3.702295439,-6.550862067,1
1.635554528,1.405773861,2.504731945,0.889672997,1.338957056,-0.442781504,-0.119796593,-3.479623307,1.453774654,0.528674025,-2.668113641,3.169145373,0
-1.347338926,2.630090718,0.554414749,-0.591467904,0.181332313,-0.635577244,0.030917737,-3.343397052,-1.970749209,2.594705144,0.810552691,0.283168505,3
0.195037956,-0.492007643,3.551843607,2.908163025,-0.032303385,1.022099298,-0.959304752,-0.809057442,-2.708754829,-1.434982322,-2.030436157,-1.476330995,5
3.473600021,-1.123002274,2.038651434,2.166155037,0.551630181,-1.119498404,-1.597555955,-2.43790887,0.373413085,-2.299293908,2.65648312,-6.562415814,3
-1.189291773,-2.230898611,-6.07178001,-1.80045196,1.539493677,1.30636943,0.073435883,0.312749332,0.66222446,3.089130686,-0.043242992,1.657464976,3
-3.249743152,-0.495506105,-2.137582212,-3.227611712,1.401296031,-1.165587474,-0.22844737,-2.164452722,1.608614328,-2.057047319,0.791923093,-0.338085381,3
-0.299293291,-1.644412063,-7.644227422,2.492620712,-0.828147143,0.832798511,0.369464755,-0.285318808,2.435261379,2.63274423,2.088786783,1.37703326,1
1.301744969,0.014160936,-1.177581371,2.29584502,0.589488098,0.060437542,0.490663612,0.349869959,2.354170535,-1.01557486,1.736761489,-0.385404563,4
1.243750014,4.941407531,2.918594547,1.768737224,0.304261694,-0.50911507,1.229421434,1.292791111,0.328170799,2.299206193,0.115054659,4.556435902,0
-0.737829497,-0.563794615,-2.392756509,-0.645776061,-0.239466783,-0.722824375,1.368372742,1.243032589,0.271484446,1.314439908,-0.25380675,1.635853571,5
1.336432286,-2.419364484,-3.748805255,-0.279450935,0.404939974,0.693668412,-0.108751819,-0.336025012,1.703776869,0.591459382,1.55825077,-1.930670871,4
-2.578453823,2.719824858,2.091673196,-0.459556001,-0.2284907,0.143217401,-0.362901909,-0.883619241,0.684895564,-2.863138755,1.169017214,0.409241886,3
-2.544307853,-0.190184648,-2.017068703,-1.807708904,1.817833993,0.66678077,0.044371604,-1.787814528,-1.646706016,0.392958192,2.31142869,-2.972629144,2
-2.22077682,0.68521682,0.405203832,2.53953797,0.424970914,0.740427473,0.249463941,-1.103192325,-3.297743293,0.519042257,0.071912172,-0.889334343,0
-0.371585809,-3.321728596,-2.282179092,-3.090543251,1.183273035,-0.141232994,-0.207260567,0.072521923,0.406816397,-1.130231836,0.275966684,-2.905928368,3
-3.162943878,1.785115734,1.726217077,0.008890605,-0.466587762,-0.489846849,-0.900484435,-1.65961821,1.036658415,-4.555136643,1.566638326,-1.085607361,3
-2.066572174,1.591008834,-0.012674107,0.351019236,1.476435291,0.997190749,1.425662247,-1.383359262,0.242478875,0.291314292,-1.243811088,3.311424311,4
-1.890884601,-0.631599726,-2.963450642,1.146533822,-0.773724344,-1.450251506,1.049233427,-0.638715468,-0.779152337,1.044026428,0.486070364,0.196181168,5
0.523781698,2.894525035,2.602335386,-1.30637685,-1.10817616,0.264732797,0.620870849,0.959413478,0.175713366,0.45392201,0.542547465,1.394594028,0
-1.319579249,1.353587657,-0.481990605,-1.589803461,1.257515514,0.635479417,-1.882030884,-1.1536271,-1.699541717,1.126044614,2.829032565,-2.591546519,4
2.054334066,-0.883891659,0.373661744,0.338678733,-1.242771271,0.987424749,0.332347801,-1.680997956,-0.053358811,-0.476953387,2.080424937,-4.432825103,4
-0.63228644,0.668050729,3.102908831,-1.085255349,0.215843107,-0.043195007,-0.483972888,-3.377894319,-0.221300174,-2.582414341,0.003324138,-2.283566432,3
-2.01161725,1.245828319,2.211468655,-1.438422494,-0.04153055,-1.278321813,0.766333129,1.908164342,-1.69105537,-1.922602666,1.037019424,-1.500929062,3
0.75711076,-0.934169069,-0.814742251,0.577681077,-0.625674589,-2.429666976,0.552422389,1.079302648,-0.023422311,-0.108812802,0.94350811,-1.523198328,1
0.822504114,-2.068868676,-0.126764357,1.376020397,0.54774824,-1.259854391,0.65011568,-1.856756757,-0.052274711,-0.862306937,-1.004048763,-1.62434486,0
-0.224066046,0.805498816,-0.257469085,0.138120282,2.593774709,1.543851541,-0.234769295,-1.748913831,-1.850665452,2.053161257,1.065036627,-1.275079862,4
3.298285338,-1.901915515,-2.305634957,2.714467128,-0.937587336,1.64970718,-0.074550372,3.947998475,2.145488201,0.050846977,1.334169475,-0.600354873,1
-1.586637816,0.409563866,0.499644944,-1.921501508,-0.743864662,-0.624700528,0.56557121,0.790132189,1.76304678,-2.932793319,0.386554906,0.383559021,3
1.555833471,1.239339991,2.78151364,0.967094917,-2.135364987,-0.514123498,-0.797687443,-1.708000214,0.987840383,-0.450710484,-1.463603621,1.504588998,5
-0.501247944,3.621271062,4.719240002,0.282765803,-1.964808497,1.39904106,0.064738999,-2.748858239,-3.268951221,0.139474166,1.819580149,-2.893853809,4
-1.792054611,-0.773038442,-1.71475821,-2.857959389,0.912712485,0.007610503,0.23777871,-1.897510475,-2.183847393,-0.345893616,4.505672416,-6.977498546,2
-1.308537485,0.364488963,0.69427229,1.591716822,-1.185391087,-0.377321903,0.053098362,-0.311152786,1.955258965,-2.745777449,-1.595611636,2.676924957,3
-0.630472257,-1.194978397,-2.480434539,-1.921657689,2.132283718,2.505500601,-1.241198463,2.528838655,-1.828672369,0.91851994,3.256819605,-4.072735464,3
-1.929267519,1.903891304,0.763802303,-1.277336682,-0.194567857,0.564683243,0.225953098,-0.771239367,1.810715043,-0.874280857,-1.708186167,4.40994411,0
0.27643691,-2.372450173,1.173031715,3.715294809,-0.434047982,0.195019974,0.18837193,2.017558442,-2.286421435,-0.552556486,-3.784329682,0.959108322,5
-0.531568146,-0.653040875,-7.545832559,4.504205526,-0.199547733,0.923248484,-1.376146192,-4.023591827,5.389659459,0.005078344,3.292548849,1.163363602,1
-1.451978499,-2.226595701,-0.859643363,0.963825439,0.749384099,-0.532771827,0.069851532,-1.994687086,-4.144014898,0.761496547,-0.019890407,-4.110073588,5
-1.212342209,-1.786687603,-1.75745969,0.985263954,-2.23640371,1.940777125,0.629736955,1.28064321,-1.263949927,0.083948497,-0.746142653,-0.169028427,2
0.421794335,-1.281233063,-2.66898501,1.336976769,0.095059774,0.74108173,0.621560607,-2.338691049,-0.989023929,1.334502823,2.526477962,-3.898324954,2
0.815251088,-2.338014463,-4.234534909,-0.084483455,-1.524444335,-0.785287107,-0.108697644,-0.798566174,0.289267574,1.678502384,2.038425681,-2.727360659,5
0.174285904,0.117796018,0.103418403,1.182362292,-1.697459258,-2.023682517,0.157567755,0.75215223,-0.978435583,-0.327113949,1.834058714,-2.389913308,1
-2.357369874,-2.341986453,-3.960732615,-2.689267486,0.527825577,-0.139190088,0.064471038,3.87641804,-0.613229907,0.567808192,-0.049819028,0.472743623,3
-2.180897526,-2.19206176,-5.927926071,-1.063141411,0.343384042,0.937476855,0.664281432,-0.078437521,2.623106691,0.12761778,0.141113517,1.967508507,4
-2.533231195,-0.432137664,-7.330558534,-2.005002724,0.056456119,-1.104357642,0.466178725,0.306618599,0.54381498,4.454388696,1.487690612,2.723764086,2
2.265367899,-2.528716529,-0.600973995,1.359161227,1.30313561,-0.594122803,1.716473406,-0.136839689,-0.150112617,1.2172145,-2.398900707,0.348384439,2
-0.717720111,-0.82850402,-3.38762136,0.675238566,1.250481364,0.463122518,0.682181378,-0.317386538,0.204840579,2.199964928,-0.562072177,2.020202118,2
0.83976479,2.378307701,7.389268243,-2.733123645,1.230245281,-0.124015159,-1.167486051,-0.675153935,-1.718220235,-1.633112511,-1.942998107,-0.462606127,0
-2.076718654,-0.470957985,-4.47455037,0.809917621,-0.121686969,-1.159490976,0.03099015,1.468271032,0.315079685,1.096096622,1.542076767,0.972803238,0
0.888221611,-1.797313868,-2.480909908,-1.798426985,-0.457048565,-1.06710515,-0.715892909,0.594035557,0.332921876,1.274349722,0.854250977,-1.429567562,5
0.533869395,-0.081902961,0.216798045,-2.087960755,-0.920435383,1.137740554,-1.354543598,-3.140424977,-1.301092884,2.639100797,-1.106261926,-0.144296023,2
-0.16568371,-1.719574581,-6.862271925,1.560119536,1.294936932,0.558475213,0.409300917,-1.653672625,1.340869236,2.484177795,3.188260504,-1.431778951,1
-1.19155553,0.441902253,-3.141984128,-0.409766641,-1.515198468,2.338589495,-0.352845538,0.571690581,0.994343926,2.130741315,-0.187182868,3.406658414,5
-0.970704169,-0.059944463,0.59091342,-3.62287482,-1.395954961,-0.405931078,0.903076244,2.173875642,1.846785737,-1.629700739,-1.667288187,2.702929465,1
4.488138635,-0.798663284,-2.212270174,-3.840095925,-0.573469661,-0.473340976,-0.016847356,2.63704723,-0.199265559,4.543660456,3.759406189,-3.791048916,0
-1.6225885,1.423303212,2.8622672,0.261047074,-0.887412121,0.681051907,-0.603020988,-0.163337247,-1.162543612,-0.71464722,-2.724369131,2.853941529,1
-1.888423838,-0.567390928,-2.490734114,-0.518547456,-0.339562525,1.788033521,-0.046433019,-1.108460885,-2.591793438,2.52054878,0.589860445,-0.999022337,5
0.434076213,1.322507073,0.212259198,-0.37744996,-1.90828296,-0.553655076,0.021522117,-1.572641151,-2.355463216,3.107837256,1.290036268,-1.381222406,3
1.134506167,-1.040804421,-2.625421536,0.669618639,0.059304039,-0.011219441,-0.296657946,0.645790554,0.617974234,1.343839385,1.39584935,-0.869357327,1
3.757269054,2.907356559,5.553031888,3.162377423,-0.94097409,-1.554917606,-0.84342645,-4.04749684,0.805925984,0.914331326,-2.890948409,2.996094985,0
3.002688952,-2.554906312,-2.450113176,0.879066339,-1.303157653,0.259121377,-0.457741602,2.864291312,2.179564106,0.957219341,-0.905691332,1.229797672,2
0.614292625,-1.422440586,-6.417405945,2.112985254,0.341676694,-0.583977282,-0.017265563,0.44706343,3.542708015,1.198873073,2.518748553,0.832194904,4
0.47687365,-2.110603749,-4.204238315,-1.330395544,0.170753602,-0.652590106,0.775081921,1.155612206,0.826642366,0.855352494,2.737994588,-2.738568842,5
1.239819393,3.508028869,5.788577289,0.011402511,-0.656239251,0.889030525,0.91102655,-0.054505056,2.393226324,-4.557149771,1.779304916,-1.036001454,0
0.119114047,-0.625577774,-1.277139669,1.174994285,0.20621838,0.703356705,-1.000362118,1.037058028,-1.638999337,0.324556204,2.896050763,-3.899211499,1
-5.242831613,-1.672460636,-5.402486436,1.674541429,-0.767374633,-0.312385275,0.546493556,-2.399861783,-1.124325129,0.238845674,-0.221088306,0.875303684,3
